"","Time","Agg_gdp","Agg_pce","MP_jk","CBI_jk","MP_brw","MP_bs","lgdp","lpce","gdp_growth","inflation"
"1","1947Q1",2182.681,NA,NA,NA,NA,NA,7.68830921669201,NA,NA,NA
"2","1947Q2",2176.892,NA,NA,NA,NA,NA,7.68565345044952,NA,-0.00265576624248798,NA
"3","1947Q3",2172.432,NA,NA,NA,NA,NA,7.68360255630446,NA,-0.00205089414506343,NA
"4","1947Q4",2206.452,NA,NA,NA,NA,NA,7.69914107456408,NA,0.0155385182596204,NA
"5","1948Q1",2239.682,NA,NA,NA,NA,NA,7.71408917048549,NA,0.0149480959214117,NA
"6","1948Q2",2276.69,NA,NA,NA,NA,NA,7.73047791274611,NA,0.016388742260621,NA
"7","1948Q3",2289.77,NA,NA,NA,NA,NA,7.73620665482296,NA,0.00572874207685192,NA
"8","1948Q4",2292.364,NA,NA,NA,NA,NA,7.73733887848866,NA,0.00113222366570298,NA
"9","1949Q1",2260.807,NA,NA,NA,NA,NA,7.72347710817458,NA,-0.0138617703140795,NA
"10","1949Q2",2253.128,NA,NA,NA,NA,NA,7.72007475195648,NA,-0.00340235621810692,NA
"11","1949Q3",2276.424,NA,NA,NA,NA,NA,7.73036106963596,NA,0.010286317679487,NA
"12","1949Q4",2257.352,NA,NA,NA,NA,NA,7.72194772389508,NA,-0.00841334574088037,NA
"13","1950Q1",2346.104,NA,NA,NA,NA,NA,7.76051135900663,NA,0.0385636351115446,NA
"14","1950Q2",2417.682,NA,NA,NA,NA,NA,7.79056450887842,NA,0.0300531498717884,NA
"15","1950Q3",2511.127,NA,NA,NA,NA,NA,7.82848693533777,NA,0.0379224264593505,NA
"16","1950Q4",2559.214,NA,NA,NA,NA,NA,7.84745545907986,NA,0.018968523742096,NA
"17","1951Q1",2593.967,NA,NA,NA,NA,NA,7.86094364313009,NA,0.0134881840502228,NA
"18","1951Q2",2638.898,NA,NA,NA,NA,NA,7.87811668475219,NA,0.0171730416221001,NA
"19","1951Q3",2693.259,NA,NA,NA,NA,NA,7.89850726345627,NA,0.0203905787040837,NA
"20","1951Q4",2699.156,NA,NA,NA,NA,NA,7.90069441053258,NA,0.00218714707630863,NA
"21","1952Q1",2727.954,NA,NA,NA,NA,NA,7.9113071566511,NA,0.0106127461185173,NA
"22","1952Q2",2733.8,NA,NA,NA,NA,NA,7.91344786171855,NA,0.00214070506745667,NA
"23","1952Q3",2753.517,NA,NA,NA,NA,NA,7.92063428264389,NA,0.00718642092533806,NA
"24","1952Q4",2843.941,NA,NA,NA,NA,NA,7.95294604527897,NA,0.0323117626350777,NA
"25","1953Q1",2896.811,NA,NA,NA,NA,NA,7.97136575573779,NA,0.0184197104588186,NA
"26","1953Q2",2919.206,NA,NA,NA,NA,NA,7.97906694047776,NA,0.00770118473997083,NA
"27","1953Q3",2902.785,NA,NA,NA,NA,NA,7.97342589996607,NA,-0.00564104051168357,NA
"28","1953Q4",2858.845,NA,NA,NA,NA,NA,7.95817297609223,NA,-0.0152529238738417,NA
"29","1954Q1",2845.192,NA,NA,NA,NA,NA,7.95338583110228,NA,-0.0047871449899537,NA
"30","1954Q2",2848.305,NA,NA,NA,NA,NA,7.95447935949448,NA,0.00109352839220289,NA
"31","1954Q3",2880.482,NA,NA,NA,NA,NA,7.96571292023779,NA,0.0112335607433121,NA
"32","1954Q4",2936.852,NA,NA,NA,NA,NA,7.98509353837291,NA,0.019380618135119,NA
"33","1955Q1",3020.746,NA,NA,NA,NA,NA,8.01325909973208,NA,0.0281655613591667,NA
"34","1955Q2",3069.91,NA,NA,NA,NA,NA,8.02940352419061,NA,0.0161444244585294,NA
"35","1955Q3",3111.379,NA,NA,NA,NA,NA,8.04282131525697,NA,0.0134177910663613,NA
"36","1955Q4",3130.068,NA,NA,NA,NA,NA,8.04881000853783,NA,0.00598869328085527,NA
"37","1956Q1",3117.922,NA,NA,NA,NA,NA,8.04492203326889,NA,-0.00388797526893114,NA
"38","1956Q2",3143.694,NA,NA,NA,NA,NA,8.05315382056812,NA,0.00823178729922702,NA
"39","1956Q3",3140.874,NA,NA,NA,NA,NA,8.05225638412085,NA,-0.000897436447267808,NA
"40","1956Q4",3192.57,NA,NA,NA,NA,NA,8.06858151405629,NA,0.0163251299354368,NA
"41","1957Q1",3213.011,NA,NA,NA,NA,NA,8.07496378270166,NA,0.00638226864536584,NA
"42","1957Q2",3205.97,NA,NA,NA,NA,NA,8.07276997567094,NA,-0.00219380703071259,NA
"43","1957Q3",3237.386,NA,NA,NA,NA,NA,8.08252149303261,NA,0.00975151736166779,NA
"44","1957Q4",3203.894,NA,NA,NA,NA,NA,8.07212222399553,NA,-0.010399269037082,NA
"45","1958Q1",3120.724,NA,NA,NA,NA,NA,8.04582030516585,NA,-0.0263019188296845,NA
"46","1958Q2",3141.224,NA,NA,NA,NA,NA,8.05236781186374,NA,0.00654750669789372,NA
"47","1958Q3",3213.884,NA,NA,NA,NA,NA,8.07523545354905,NA,0.0228676416853073,NA
"48","1958Q4",3289.032,NA,NA,NA,NA,NA,8.09834857554276,NA,0.0231131219937133,NA
"49","1959Q1",3352.129,15.515,NA,NA,NA,NA,8.11735094534834,2.74180729790034,0.0190023698055786,NA
"50","1959Q2",3427.667,15.598,NA,NA,NA,NA,8.13963513380896,2.74714270090831,0.0222841884606222,0.00533540300796265
"51","1959Q3",3430.057,15.702,NA,NA,NA,NA,8.14033215809771,2.75378809277606,0.000697024288747627,0.00664539186775759
"52","1959Q4",3439.832,15.792,NA,NA,NA,NA,8.14317791196557,2.75950348269113,0.00284575386785768,0.00571538991506193
